,a,b,c,d
2018-12-04,8.661376393918855,19.765735477395964,-9.432898143533127,-8.500279247426615
2018-12-05,8.692636865948828,17.928501277885573,-10.282265728349183,-8.169083612447478
2018-12-06,8.96038840196544,18.64689490795564,-10.628137818912629,-7.4549191368517835
2018-12-07,8.213377818787645,18.305958822613185,-10.027377410152654,-8.427775282314894
2018-12-08,8.772972951117893,18.963262536373303,-9.766225267329249,-9.317821515366738
2018-12-09,7.700398496081195,20.225577641878637,-9.875753995166113,-8.599828289283824
2018-12-10,7.309823591309596,19.743491048183902,-9.465078651000443,-10.320605659513042
2018-12-11,8.576258276329765,17.89725123773365,-10.24292319186964,-11.224445325117529
2018-12-12,9.60135094012205,17.614396754649434,-11.319266403225798,-12.217447011710215
2018-12-13,9.9058848094434,18.842786219014336,-11.30926471445887,-11.18122749916425
2018-12-14,10.095339487512739,17.774932778548095,-11.753290112733286,-10.099344698003017
2018-12-15,12.667532023080195,18.353316779021444,-13.740208588087722,-10.420227701123935
2018-12-16,11.521361056126345,17.56793564522254,-15.045817397229808,-10.222221193748837
2018-12-17,10.386612278326137,18.982960353269576,-14.475163508785519,-10.047313842534287
2018-12-18,10.391027292929586,19.71934031346763,-16.299960202156896,-7.982037975665004
2018-12-19,10.940887199426887,19.412479893278462,-16.825551218727437,-8.784589337421387
2018-12-20,10.437801410183834,18.66013487345295,-17.65190107087909,-8.240210771782277
2018-12-21,10.902906128734458,16.644556717658645,-18.640466370563736,-6.832369710599844
2018-12-22,10.148378753328899,15.386684184452594,-17.44036001860558,-3.41553620691819
2018-12-23,11.040925172430102,15.377646943511525,-16.595301608046157,-2.5915135379888663
2018-12-24,11.821623054049736,14.75752046968473,-15.53085256533642,-3.2074112903566747
2018-12-25,10.882128452200353,15.100273960598237,-15.143519642528172,-3.5976676824109375
2018-12-26,10.789832228253978,15.236637499274796,-14.588372595863568,-3.5074750814999187
2018-12-27,11.486881252896167,13.426109094494953,-13.949848229276673,-3.208171645575998
2018-12-28,11.584373890516835,13.851956374367859,-13.022124882716078,-4.740139758574021
2018-12-29,12.495076544723517,12.395991932627627,-14.097301620016157,-4.154740874761769
2018-12-30,14.18075945374387,11.789367712814181,-15.03426108692388,-5.289823682874605
2018-12-31,13.792143417774385,12.188690307199826,-13.764277852876667,-6.085747483585778
2019-01-01,12.5331809505899,12.285852378034024,-12.902355346196781,-5.7636188315160215
2019-01-02,10.493890476544836,12.25500718905869,-12.356215295952921,-6.704028909129149
2019-01-03,10.463427804325583,12.529482147627022,-10.881913388561964,-6.900425721436516
2019-01-04,9.503822618883495,14.417112622734741,-12.64766206284667,-8.087718530380466
2019-01-05,8.598024922216851,12.490073250417531,-12.658856102773173,-8.257180084828512
2019-01-06,8.43883860973803,12.783219475660841,-13.600879505718392,-9.44225415201455
2019-01-07,8.197578393748694,11.783758755545247,-13.642676161312806,-9.832817187221266
2019-01-08,6.585984136328907,11.017724157670147,-14.095298569996041,-9.831694143887987
2019-01-09,6.649130295750932,10.7165076494346,-15.463791183142261,-11.217894990030619
2019-01-10,7.332826295968432,10.551369525812598,-17.357744619317444,-10.727052122393468
2019-01-11,7.320037548510396,12.771681143548907,-15.997041902227187,-11.520441448228524
2019-01-12,5.67807929317278,11.982226747874698,-16.357418368649814,-10.660472383873376
2019-01-13,5.003062331455979,12.573159985414506,-15.76151565549805,-12.313198852213986
2019-01-14,5.335299714709494,12.812640168264133,-17.576003286407477,-11.923197840915163
2019-01-15,6.7450412896635115,10.272968444130337,-16.36416899285651,-11.747754749697426
2019-01-16,5.731656759780014,11.22574763969186,-17.261990090498646,-10.891610112593128
2019-01-17,6.0729888321744845,13.069766217765098,-17.20437748217842,-10.226090494428512
2019-01-18,8.075019899617327,12.981893855757084,-17.10747371543015,-9.787027429565835
2019-01-19,6.560819318849664,13.299367942307702,-17.910623421473304,-9.477861844608409
2019-01-20,5.0024984748776,12.339459043014937,-18.99247133067731,-10.815531687259119
2019-01-21,4.792802069613485,10.512513855361876,-17.614233749323237,-10.376203061797172
2019-01-22,5.457836505550626,10.121824063631928,-18.105238704889107,-10.199083193786942
2019-01-23,6.253979627058088,10.443846891306045,-17.905588321797477,-10.4170972393954
2019-01-24,7.782440595668556,9.782323372873847,-15.750239825324483,-13.27399211239971
2019-01-25,7.1797724766122135,8.418664415187491,-14.32112058753442,-13.069326295631273
2019-01-26,6.922957210522866,7.409782616175686,-14.053041495221796,-12.837634474742693
2019-01-27,4.912651188877225,7.40350601528832,-15.569639631396493,-13.515316374022124
2019-01-28,4.442301405951054,7.788947511677611,-14.70278986522815,-13.952180962168281
2019-01-29,4.4573215949689535,8.171308485319678,-15.566425557154522,-13.88122659163838
2019-01-30,3.5150074663111415,9.130291563945462,-14.096396496368614,-13.03420215634461
2019-01-31,2.7583402541955895,8.173154021149308,-13.196165741610184,-13.33352667432755
2019-02-01,3.543171645352885,8.49150918171917,-11.502779759748988,-13.419737924856387
2019-02-02,2.9548262984496647,8.939311418524674,-11.262421767341193,-15.187340576611454
2019-02-03,4.245876525473687,10.425129434397121,-11.289224048934162,-15.489152760355772
2019-02-04,4.312185443749753,10.008071888916527,-11.2104122476895,-17.731234951896262
2019-02-05,2.971265036242449,10.615881227475485,-11.71559972983053,-18.11949858682212
2019-02-06,1.9025507669846273,11.873705502097643,-10.306357457896219,-20.317499368895696
2019-02-07,1.25810386113569,11.011432369127915,-10.809118273714247,-19.122164178732735
2019-02-08,1.754243556129211,13.298853454592168,-9.644954013719213,-18.91417110867752
2019-02-09,0.7112258902395179,13.0124252617049,-9.829832950865619,-19.08299375705131
2019-02-10,0.8637137731521666,13.419841555555749,-8.85835993489467,-18.26136953192191
2019-02-11,2.1956737318872017,13.586013440206056,-7.7074078878730266,-19.23308400434904
2019-02-12,0.7457212372565185,12.516897869290307,-6.181091260343619,-19.375192220820903
2019-02-13,1.3181459678088454,11.896129215548303,-8.71636480473684,-19.651480073496323
2019-02-14,0.520727314567193,10.757836818424199,-9.987407494609382,-19.19464093118582
2019-02-15,-0.003622172226740328,10.41970003881541,-9.610151223680257,-20.5305075698804
2019-02-16,1.1722233723276392,9.576371954053647,-8.382299728669262,-20.432396420186972
2019-02-17,2.380017240010346,9.528993203894279,-8.884326219076787,-21.649293637457852
2019-02-18,0.45935148639506185,8.811938233407592,-9.679672037185737,-21.48311254122214
2019-02-19,-1.2354286013697464,9.056149367621224,-9.586051730906403,-22.932837508375613
2019-02-20,-1.9939249677234874,8.802799435002045,-9.12226174611195,-23.67014400090305
2019-02-21,-2.8921158764265478,7.129650098378556,-8.793080425578674,-22.4191661936939
2019-02-22,-2.496377406566657,7.233302900208614,-8.071390260274374,-23.0357969915172
2019-02-23,-2.2915952693858403,8.029079529432387,-9.0076470310088,-21.60540703393482
2019-02-24,-2.7617521459215832,8.142231927499394,-8.986188955586314,-21.331309027864588
2019-02-25,-3.604981620635564,9.267164216762698,-8.727946361410254,-20.631637547696446
2019-02-26,-3.8649260750664522,9.9493365457024,-7.21027166563429,-20.84462019104021
2019-02-27,-3.0695899092059635,9.127087673321514,-6.68204492706894,-20.121669143105596
2019-02-28,-4.41835287729168,7.945828834854011,-6.693821406499385,-18.525082027982187
2019-03-01,-5.308347595454048,7.11418378980421,-5.933313462272329,-18.505664341356216
2019-03-02,-5.322424292408553,7.554531900233691,-4.3119768949108845,-18.163688605655032
2019-03-03,-6.3287208120819605,6.223458635410875,-4.966080178813399,-19.242061271917766
2019-03-04,-5.7963262870163454,5.345663808582708,-6.815743527232495,-19.28750943945068
2019-03-05,-4.353913496119758,4.087781111414623,-7.401309271134514,-19.077305320705992
2019-03-06,-4.3827121727731475,3.9593052305736647,-8.308862127623565,-19.299792625460586
2019-03-07,-3.067529279720417,5.103746918837149,-7.9353287293781065,-19.251883603602234
2019-03-08,-3.6623350738112848,5.963013291687497,-7.1304246517806655,-18.235450485759092
2019-03-09,-3.564900497914791,5.378196073532903,-8.64359534509609,-18.403656956075437
2019-03-10,-2.808288761067178,5.096417644974149,-7.376733645292182,-19.03345459957763
2019-03-11,-3.437014264561528,5.3244483504932,-7.112584195668863,-19.13181119018132
2019-03-12,-2.9699404999830916,5.585684564845282,-6.50982107387471,-18.386810953868913
2019-03-13,-3.7306481513240675,5.7067656728168945,-6.024103812945811,-20.239483394509712
2019-03-14,-2.2689141862425415,4.0515210697143855,-6.328803097772343,-19.632831816794035
2019-03-15,-4.759577384970193,3.5012302828005804,-4.853973150931279,-19.217926503100532
2019-03-16,-5.666691703257163,3.5001314435907425,-5.674096892878202,-19.59617977056723
2019-03-17,-5.548231193499432,4.161320212147492,-4.919954831315722,-20.008721144417837
2019-03-18,-5.896393513338943,3.990511659788779,-5.8311498647236695,-19.37160430134509
2019-03-19,-4.069586328334184,4.324390397489799,-5.493020821748074,-19.886112136853097
2019-03-20,-5.334105398485817,4.538660861711268,-6.754555091435817,-21.90490822611857
2019-03-21,-5.6441384877838034,3.3551520772971632,-8.240594357295407,-22.291971458157583
2019-03-22,-5.8990148584518085,3.615532523991925,-9.026756824312683,-21.716837310762365
2019-03-23,-5.763028062799363,3.692476579915502,-7.557467801966421,-21.105490387133027
2019-03-24,-4.822226428908382,4.388246151429608,-7.758770805876742,-21.57572174385753
2019-03-25,-3.5981113296336966,2.8680419944181637,-7.069063388560638,-21.432415380670545
2019-03-26,-3.8604672302215146,0.7459491946234782,-7.733296649749425,-21.86906870908773
2019-03-27,-3.5403749001048888,0.8446210054833048,-8.294807102516875,-21.800252012237372
2019-03-28,-3.77150864938557,-0.04521872752044698,-9.37089896408668,-22.049182712392422
2019-03-29,-3.0068052032880077,-0.462275145392067,-7.205686630661864,-21.132933505791282
2019-03-30,-2.8184222517571444,-0.17098253521276963,-8.350175297839714,-20.21183125495391
2019-03-31,-2.796162476513021,-0.22549919813524463,-7.962135456048615,-20.81003039534691
2019-04-01,-3.334404262713464,-0.5172996437820664,-7.802837246655495,-20.276459663640072
2019-04-02,-3.4055962480410735,0.2954762071261068,-6.837352903211411,-20.07337330799734
2019-04-03,-3.0965291449887244,-0.47879817220546617,-6.245317970115462,-19.950403323856868
2019-04-04,-2.6444933817520817,1.008082928534784,-7.183972628853986,-19.218706332488456
2019-04-05,-3.141942350941167,2.2461730732183076,-6.316829855523393,-19.171800022167528
2019-04-06,-2.54391861727501,4.292735359227956,-5.802118318474274,-19.39050074702527
2019-04-07,-3.556715112559398,4.620096465114978,-6.084012731863829,-19.64947039387711
2019-04-08,-2.5045892986153984,5.018076226525279,-7.154628890518273,-18.781737297375834
2019-04-09,-2.347011497572923,1.542531398378641,-7.429210176900318,-20.559879131564628
2019-04-10,-2.5661881807595677,2.3041841485369567,-7.80682238245132,-21.345032542004947
2019-04-11,-2.194837165861981,1.9373848847548163,-7.8964791346072065,-20.010035723876786
2019-04-12,-3.244508362064897,2.5987529632447703,-7.762598780059373,-19.98426691798429
2019-04-13,-4.7001429066761995,1.7214102848482353,-9.00291691737161,-20.21122517368365
2019-04-14,-5.799834260134114,2.3138866456845637,-9.401577065905814,-20.57064329526912
2019-04-15,-5.563736755714351,0.9039508493481032,-9.453043478359728,-18.909807229873216
2019-04-16,-3.346013085390054,-0.4151271790143567,-11.424455686506024,-19.5832161219337
2019-04-17,-2.8108770191915506,-0.510591203557997,-12.135019688559334,-19.857364103217723
2019-04-18,-4.099556899736884,-0.4919465558767791,-12.983011725072428,-18.767714515152527
2019-04-19,-5.167090099696579,-0.7117154197337565,-11.643112074851784,-19.337179874266234
2019-04-20,-5.499385523305858,-1.8333743959821545,-11.615111149362574,-19.783317986311108
2019-04-21,-6.6284495596102335,-1.3875290724771743,-11.438652314978302,-21.37172023066348
2019-04-22,-5.614430797324508,-1.1066586059084997,-11.614425923900392,-21.352889914182775
2019-04-23,-5.583445543505747,-3.390949057014956,-11.715137565864087,-21.8073023840523
2019-04-24,-4.903271935209433,-2.6073433953462266,-12.368727605702432,-22.47374986094561
2019-04-25,-4.917222444673912,-1.712503050039703,-13.893732039095893,-23.190704316495946
2019-04-26,-3.7534623707975836,-2.507707131214164,-14.928837010499501,-21.45452336777009
2019-04-27,-3.040368417647139,-1.4961640776844014,-15.831095361003593,-22.84617287767942
2019-04-28,-3.365824985257163,-1.9305896860864056,-16.225886240873688,-21.86486219579916
2019-04-29,-3.565099180202925,-2.308374717595323,-17.157932611565347,-22.870009370451378
2019-04-30,-4.396178524539838,-1.773318441884412,-17.586465570737303,-24.4108408361055
2019-05-01,-2.877043034163898,-1.4197612670378092,-18.382287335263005,-23.810582892245243
2019-05-02,-1.288746401517527,-2.195777879336509,-18.49358755560392,-24.314715609226038
2019-05-03,-1.74841349112269,-0.9072078151444618,-19.93708005203468,-23.631233730142444
2019-05-04,-4.122711472575696,-1.8836155332703441,-20.581582715085,-23.319989752577666
2019-05-05,-4.635127051953364,-2.073441037984226,-20.72000547485606,-24.87703687878945
2019-05-06,-4.367888100048486,-0.34750595770862613,-20.264832028293036,-24.09819494314761
2019-05-07,-4.801908029850623,0.40820344051060653,-19.356692064315713,-24.677532706445138
2019-05-08,-3.648071765156409,1.6133830519590346,-19.32365442580228,-26.291392075916523
2019-05-09,-3.3958139066097583,-0.020077299242368563,-18.2644627289708,-26.6423796099685
2019-05-10,-3.552699805365483,-0.3001570693946097,-19.43503467321839,-26.41373652856596
2019-05-11,-4.487010015686455,0.2114394388825887,-19.143114287270336,-28.58655510231739
2019-05-12,-4.682276992003539,0.5041625624686031,-18.421336406418877,-27.48498381428095
2019-05-13,-4.294822065696783,0.30085330088190954,-18.258600638137082,-26.716676793340618
2019-05-14,-3.8662181455926254,-1.5582813449941924,-18.236813931916853,-26.42177436251709
2019-05-15,-3.019408433603573,-1.1312501809709021,-19.74777198794792,-25.713694749171427
2019-05-16,-1.582392768740847,-4.0410202944029345,-18.344654518503866,-25.887024805018356
2019-05-17,-3.2367802114477717,-6.232648645441189,-19.807836601526194,-25.757159752463615
2019-05-18,-2.710391019053316,-7.106925005236583,-20.542708045207632,-25.97919116950274
2019-05-19,-2.39507877984167,-6.409447650467197,-20.63172388800384,-26.865230697364957
2019-05-20,-1.990656788850667,-6.384257316115035,-20.3257077185901,-26.153544005258833
2019-05-21,-3.556386820109773,-6.3682926489265945,-19.469587618149728,-26.941774139287432
2019-05-22,-3.595468768311964,-7.749778170670833,-18.171362505201937,-28.719853683096595
2019-05-23,-3.9060834146127976,-6.74325513847231,-17.74462394488381,-29.020964505210642
2019-05-24,-2.5431458686572963,-7.919577962416462,-16.16261294743885,-28.44984855409476
2019-05-25,-2.8188811765988504,-7.259776753699256,-16.37566101104699,-27.93244942043392
2019-05-26,-3.0595346978476945,-5.995822478135471,-16.58173220813419,-28.308790243518825
2019-05-27,-2.6752423729526917,-4.96812278979309,-14.964089283746787,-29.984907320232008
2019-05-28,-2.2709709692619477,-6.073407712514491,-14.046193986982136,-32.79387138879367
2019-05-29,-2.1464923170699386,-5.867322161835644,-13.756834292706142,-32.06565082720661
2019-05-30,-3.9129497038016847,-6.170333930903745,-11.746167031678533,-31.88766047162562
2019-05-31,-4.560679173371311,-5.94731275001202,-11.84771501568398,-31.869967916867317
2019-06-01,-5.623364861577714,-6.630283713679833,-11.922124897693697,-32.83077917026166
2019-06-02,-4.969188272272758,-7.179872480227821,-10.958386783391164,-31.323702553899746
2019-06-03,-4.264581482160437,-7.113813882383916,-9.903532637448857,-31.047364769951095
2019-06-04,-3.5708203858687924,-9.364440185157845,-9.546643773010151,-31.299074451441186
2019-06-05,-2.6468819938533095,-9.812487385753421,-8.550105944155368,-30.706041964713837
2019-06-06,-3.121075780405664,-10.046409896579062,-8.88386922959717,-30.85011370441048
2019-06-07,-4.481907997613174,-9.369009021887155,-7.842587566902084,-30.639390678097477
2019-06-08,-4.398219348852825,-11.271184005342166,-9.62131629309107,-31.985657134571998
2019-06-09,-4.538621841107166,-11.985779728406,-9.399972986413703,-31.468302751055678
2019-06-10,-4.744395785246358,-11.681062136345574,-7.865851572873561,-30.32636411269074
2019-06-11,-4.231531669450826,-9.928407476454847,-8.168408582753896,-31.247321168959253
2019-06-12,-4.883013290562885,-10.711741577761252,-7.940667249564403,-30.92090884979483
2019-06-13,-5.416521478928671,-10.925781438503172,-7.342630148665646,-30.77698572440401
2019-06-14,-3.404765160346112,-9.91229410648488,-8.79271842023525,-31.593452624030647
2019-06-15,-3.3532197764988183,-9.613618610313527,-8.741657499645463,-30.3564676188199
2019-06-16,-4.486146918499678,-8.759880140903492,-7.586494270505527,-31.311362172778413
2019-06-17,-5.447043397655763,-9.199537771695073,-8.278313937363194,-31.993152868445584
2019-06-18,-5.854742686708416,-7.6406051726319495,-7.821253058056385,-31.25909833440848
2019-06-19,-5.595082732301686,-8.416647761395316,-7.658295256068067,-30.385623513866413
2019-06-20,-5.445060709870371,-7.102677599650528,-8.989608951807302,-28.669451374854493
2019-06-21,-4.162979917937995,-6.863259360652552,-9.22038136636515,-27.67062403458688
2019-06-22,-4.421245630461236,-7.358379695517964,-8.248152378694586,-28.76560423910058
2019-06-23,-3.243307551455511,-6.698930869184276,-9.17893322435871,-29.059449498426034
2019-06-24,-3.110157823661264,-6.555684723549376,-8.717265792704223,-29.36571007273948
2019-06-25,-4.110169656287273,-6.163950043829531,-8.492053539132714,-27.791414280272406
2019-06-26,-3.6306571287410714,-6.086277861534601,-9.430970966591046,-25.37761663294118
2019-06-27,-3.572849604973524,-7.567398830783032,-8.370656353060543,-24.01120944507331
2019-06-28,-3.419076012680621,-6.058025152590607,-8.336785672771692,-23.693077812822953
2019-06-29,-1.6572013147491835,-5.93830810339114,-9.04284348206541,-25.142782516687568
2019-06-30,-0.3177467325065457,-8.677174373039339,-9.925906637001912,-26.606569253589452
2019-07-01,-0.4194574704522598,-7.660032534388179,-11.196012251241399,-26.590290043091258
2019-07-02,0.6206605431747254,-9.260715913536774,-11.628129430350695,-27.80959334721464
2019-07-03,0.382814301203647,-9.032349398371952,-11.426182538641784,-29.625534589843735
2019-07-04,-0.8607108526568504,-9.463052595066358,-10.84579315854583,-30.209106424730237
2019-07-05,-2.0858032461370324,-9.385855776684803,-8.77302137980073,-30.315496267548948
2019-07-06,-1.1836843287740537,-9.652801413173671,-10.256731298556826,-29.91216709465726
2019-07-07,-3.2320049984707406,-9.750740121620664,-12.921047925148565,-31.06246197037754
2019-07-08,-2.3166522297966554,-9.537176161238651,-11.385947602583038,-30.78221611939208
2019-07-09,-1.6986896664750253,-8.998140472285986,-10.19470170866393,-30.351418419807665
2019-07-10,0.7593984408827161,-9.805337812180344,-11.072319592592635,-31.441793174975093
2019-07-11,0.7244165236808313,-9.367819602720319,-12.358870935398128,-31.20990843157888
2019-07-12,-0.02632051478562747,-9.615732149611887,-12.968191902690617,-31.67995434523794
2019-07-13,-0.27563046255592205,-9.598051023428662,-12.787773507657544,-30.401776176054586
2019-07-14,-1.4031087927934605,-9.034175550924504,-13.314394809940644,-30.94877835165808
2019-07-15,-0.6388548072993206,-9.170683956459268,-11.761475196616379,-30.02797550353668
2019-07-16,-0.14345341780291515,-7.611678154807149,-12.45869744620067,-30.179341964315835
2019-07-17,0.2774156464772415,-6.484599545111251,-12.281508774353478,-30.325315879921668
2019-07-18,-0.48993287002277364,-7.374978711449231,-12.76655593815995,-30.00151871344372
2019-07-19,0.5154578077219492,-6.737750387526843,-14.457440308948573,-31.35408044704077
2019-07-20,-0.035640454276116285,-5.002210635267783,-13.444135258513537,-31.11098259167333
2019-07-21,0.0720092652202122,-4.789995566615424,-13.9462381579035,-30.264004535928912
2019-07-22,1.5057162051311215,-4.412936415298399,-13.023826185359328,-30.842029794621823
2019-07-23,3.223151682663987,-3.9554260013147386,-12.43264071656229,-30.200466403532296
2019-07-24,2.735157122282259,-2.477793083142397,-11.698311634167318,-28.63205757379622
2019-07-25,1.334935373746789,-2.4703761957641137,-12.008855960263926,-28.804800451421972
2019-07-26,0.7298402751634042,-1.3396646430939552,-13.04840017428444,-30.076912238052717
2019-07-27,1.2945804388053315,-2.6267047800073726,-11.805577937613892,-32.07741168096299
2019-07-28,1.929754384594737,-2.3127152923336274,-12.351863039529793,-31.431669835658113
2019-07-29,2.125111881088028,-1.1794984732776517,-13.090876964596692,-31.076871573999906
2019-07-30,1.9956013408787543,-2.5530843079587635,-11.742742313738027,-31.853195925331068
2019-07-31,2.308140591889686,-1.582613776454905,-12.006319627232783,-31.39203628258572
2019-08-01,2.9056132423778873,-0.7284116782876242,-11.598546279944884,-29.55411404505416
2019-08-02,4.412334000922268,-1.5665724294920218,-10.378128252775335,-30.919935085535553
2019-08-03,4.898239489054978,-2.1203259476130625,-11.425919171268593,-29.739788341091007
2019-08-04,4.700561383163137,-1.430968004800499,-9.971318393350845,-29.596144342314084
2019-08-05,4.530927745321089,-1.48575802141473,-9.567398832702482,-31.01639030677893
2019-08-06,4.862564528039628,-2.5763962532973625,-9.02402731294265,-29.78997515461237
2019-08-07,3.5970601388983567,-2.218205397017153,-8.036463793256683,-31.40380521058664
2019-08-08,2.532383270759965,-2.58105409717881,-9.675094989907604,-30.810938445679582
2019-08-09,1.218644916233542,-3.6195126828436712,-9.489302806680033,-31.22607171834334
2019-08-10,1.5835931736908027,-3.9916525222868935,-8.83575529538094,-30.138698020896722
2019-08-11,0.9617261220446196,-3.593969976443673,-10.420303992690004,-28.3023537403501
2019-08-12,0.4020615623218847,-2.6551849214226815,-10.722915327531986,-28.87330610910013
2019-08-13,0.07579313428073742,-2.4540823037849098,-10.278436122917006,-28.459822722935566
2019-08-14,1.3346297499942983,-2.5291083707019513,-10.829542440567376,-29.288072528806456
2019-08-15,2.058014205349018,-3.017789517117351,-11.332717812885932,-29.43957355434312
2019-08-16,2.6081097786244896,-3.477060150463842,-12.353076662289556,-28.04457716170246
2019-08-17,1.0107077020811281,-2.691059928661596,-14.655662686354468,-26.892405286637455
2019-08-18,1.6682884560845315,-3.7801422131592766,-13.437184332084467,-27.82121718824832
2019-08-19,3.8833087407127476,-3.2967151823584895,-13.79049879102672,-26.395769317778043
2019-08-20,5.4730916207958,-3.42989427810315,-14.109894747820398,-26.853733607835448
2019-08-21,5.430495072607895,-4.107036560948897,-15.466526743396788,-27.797369981827476
2019-08-22,6.901783810779612,-3.6858059701858954,-16.265492668107658,-26.729071932079133
2019-08-23,6.01028399404201,-2.744127909785689,-15.043553186840072,-24.818430742240007
2019-08-24,5.23085245891207,-3.1385294317914623,-14.592922840766878,-24.898903745685427
2019-08-25,5.844697694583929,-3.2081112351311,-14.081304155360083,-24.56650085999308
2019-08-26,6.6489826243391015,-1.9139142407062055,-14.35205839502745,-22.793731675924366
2019-08-27,6.105156034452097,-2.5861994241824444,-14.963483667619156,-21.195788868179246
2019-08-28,7.441634309479326,-2.21890349960594,-13.41655602791442,-21.67130857996778
2019-08-29,8.94335591826609,-2.9039357480145753,-12.85501779793828,-21.433088400624126
2019-08-30,8.196834422414192,-2.2752839693370968,-14.10406489750646,-22.411955830664887
2019-08-31,7.098467086767804,-1.5036537833090322,-13.313822695843074,-22.61897450506108
2019-09-01,5.491442800084437,-0.7403951203925438,-14.94831380255319,-20.738269346922298
2019-09-02,6.952268199508346,-0.6324749094312135,-16.641747850096174,-21.389713657544835
2019-09-03,7.696791164831808,-1.5053797042446393,-16.304673138209015,-20.11731061563927
2019-09-04,7.8921352313294255,-1.4152561885964625,-16.476677048241687,-20.27448326596853
2019-09-05,6.3832255382992855,-0.8265096025952777,-17.280642677613574,-21.1698960611033
2019-09-06,7.187918854356582,-0.19896934360161422,-17.946844171336124,-21.193058044196405
2019-09-07,7.336908984132349,0.2759165033575222,-16.57636047438703,-20.716299907160202
2019-09-08,8.752272955668937,1.7886598693577311,-16.8629072926288,-20.212119344252397
2019-09-09,9.06072161880706,1.9806831129474785,-17.63202284701123,-20.981846555966563
2019-09-10,9.525112887490604,2.3140894633427846,-17.06010361356249,-20.71540734596122
2019-09-11,10.49539467066527,1.796019641223893,-17.581393997370924,-21.230701567158228
2019-09-12,9.922694169405222,1.065972254620963,-18.758270167789416,-21.878806149471803
2019-09-13,9.926145033547716,-0.08659244011953748,-19.2664724578047,-19.92206506282972
2019-09-14,11.315676405074672,0.3633295338599972,-19.717079765804034,-19.853065418109846
2019-09-15,10.477313419313361,1.1080834466991378,-20.113784145244814,-20.817633674214914
2019-09-16,9.337628095787904,2.230313821373607,-18.94172661779602,-21.817296374521185
2019-09-17,8.332296641189565,1.6385934218482978,-18.045534070335748,-20.22095947620847
2019-09-18,7.314426601014329,1.989385619528496,-19.061308016943567,-20.443628121399914
2019-09-19,6.886476350110019,1.9710988614109968,-18.09390174863131,-19.547579189482057
2019-09-20,4.211355809315493,1.3755351259685455,-18.08726496528002,-18.71068171454034
2019-09-21,6.024223282646025,2.3472206364420676,-18.605607732341472,-19.30070074402596
2019-09-22,6.222245679595626,3.093483507951692,-17.87622619702126,-20.842358863908775
2019-09-23,7.500768050055404,1.9665987148110602,-18.118834427493017,-18.297108523135755
2019-09-24,8.214275356449054,1.229077811244087,-17.55419479427359,-16.592132571104646
2019-09-25,6.729898670926002,0.43524479989792975,-17.123051098120765,-16.33873972690898
2019-09-26,6.402880070921636,0.7493240459046868,-16.453155256266875,-16.033065410938185
2019-09-27,6.459142303009655,-0.0793521243836639,-15.25982947753198,-16.47778649400535
2019-09-28,5.102456495614543,2.7409876001288653,-16.89436295588157,-18.007154025735275
2019-09-29,5.3995069408803165,3.508676237766473,-16.43323582100083,-18.46075639743216
2019-09-30,5.104682654125475,4.2319133684038235,-15.031234280794093,-18.055627325425437
2019-10-01,5.20593200241415,5.010279079822322,-13.125835632183598,-18.668166568544926
2019-10-02,7.120966113873405,5.422277655579752,-11.48818390679568,-17.83081484972461
2019-10-03,7.140965843310116,6.807508235820122,-13.080422396356667,-17.55361166263685
2019-10-04,6.376390202406878,5.974542080657892,-15.007306976428787,-16.672038750363477
2019-10-05,7.487830016724475,6.328055266098334,-15.383668693911064,-16.217469280456264
2019-10-06,7.063247424254597,6.723364937798555,-15.117435274521284,-16.27547732977204
2019-10-07,7.495168711346187,7.174542262162023,-17.256802149950804,-14.989185655016769
2019-10-08,7.563697118436956,7.669105300994588,-17.6832971735857,-15.274076525065787
2019-10-09,6.642604186822248,6.790997961529379,-18.511929694137812,-12.25100062702698
2019-10-10,7.768238751336326,6.8553594565038845,-19.31335230986968,-12.748360194144515
2019-10-11,7.028562334045605,5.506324197028016,-19.58467803310075,-12.199789917558524
2019-10-12,6.46563605365195,5.302656052738013,-20.70917578925603,-10.870207931104769
2019-10-13,6.955605513019913,5.952877251996586,-19.977932257471913,-10.95767305587043
2019-10-14,7.848861506286066,5.455913489131677,-19.502352973403074,-11.30573760088492
2019-10-15,8.032600424462899,4.869354243065748,-19.16260506996724,-10.935031248210962
2019-10-16,8.206979203481247,4.916597493343333,-17.218302877691197,-11.757793606028313
2019-10-17,6.83729813153065,4.867925651479902,-18.575605573337192,-11.072842788668153
2019-10-18,6.8884543745307365,5.86030750271731,-18.117243013370235,-13.0218691144996
2019-10-19,8.779704543483422,5.156286653394853,-17.85444058588639,-11.296569543530698
2019-10-20,9.364981589857896,4.593596881462338,-17.726629965189957,-11.732943783991987
2019-10-21,9.332069096333175,5.790201894580322,-17.080021200684108,-12.756724876772234
2019-10-22,8.285709144070804,4.53867123512504,-18.04462845899483,-11.844193089930618
2019-10-23,8.229080723873098,5.648263693965952,-18.96513898891067,-12.165931164693637
2019-10-24,9.428059013930543,7.099157168655734,-20.646172774313683,-12.368822037367334
2019-10-25,10.584522395951423,6.936337314650764,-21.89010502643917,-11.189867520965567
2019-10-26,8.866588755597565,6.223988078018982,-23.005657652843755,-11.90143397397039
2019-10-27,7.92583044455034,8.50787160307537,-23.432032990224887,-13.28595423665026
